fold,block,repeat,rmse_increase,base_rmse,rmse_perm,n_test
25,Species,1,0.009702284130620922,0.036680345878269224,0.04638263000889015,71
25,Species,2,0.0047880664597540895,0.036680345878269224,0.041468412338023314,71
25,Species,3,0.00572349344577177,0.036680345878269224,0.042403839324040994,71
25,Species,4,0.007078507425435858,0.036680345878269224,0.04375885330370508,71
25,Species,5,0.007584414210508275,0.036680345878269224,0.0442647600887775,71
25,Species,6,0.0062419105067842776,0.036680345878269224,0.0429222563850535,71
25,Species,7,0.004804030643384867,0.036680345878269224,0.04148437652165409,71
25,Species,8,0.007210529430023135,0.036680345878269224,0.04389087530829236,71
25,Species,9,0.007980974529379091,0.036680345878269224,0.044661320407648315,71
25,AA requirements,0,0.003014863978471276,0.036680345878269224,0.0396952098567405,71
25,AA requirements,1,0.0030679099143790384,0.036680345878269224,0.03974825579264826,71
25,AA requirements,2,0.0030477485119531356,0.036680345878269224,0.03972809439022236,71
25,AA requirements,3,0.00340681923029193,0.036680345878269224,0.040087165108561154,71
25,AA requirements,4,0.00411051655541602,0.036680345878269224,0.040790862433685245,71
25,AA requirements,5,0.004959322425104086,0.036680345878269224,0.04163966830337331,71
25,AA requirements,6,0.003014889491902116,0.036680345878269224,0.03969523537017134,71
25,AA requirements,7,0.0051953205026066054,0.036680345878269224,0.04187566638087583,71
25,AA requirements,8,0.003285937475853269,0.036680345878269224,0.039966283354122493,71
25,AA requirements,9,0.004792848255726984,0.036680345878269224,0.04147319413399621,71
26,Auxotroph type,0,0.009228107958560848,0.0465998773607018,0.05582798531926265,90
26,Auxotroph type,1,0.0076671329884727135,0.0465998773607018,0.05426701034917451,90
26,Auxotroph type,2,0.010074837245569089,0.0465998773607018,0.05667471460627089,90
26,Auxotroph type,3,0.01044662947057079,0.0465998773607018,0.05704650683127259,90
26,Auxotroph type,4,0.007188117936360705,0.0465998773607018,0.053787995297062505,90
26,Auxotroph type,5,0.006836880007011964,0.0465998773607018,0.053436757367713764,90
26,Auxotroph type,6,0.012926966444864268,0.0465998773607018,0.05952684380556607,90
26,Auxotroph type,7,0.006048078981312301,0.0465998773607018,0.0526479563420141,90
26,Auxotroph type,8,0.008974081183561834,0.0465998773607018,0.055573958544263634,90
26,Auxotroph type,9,0.012631755233855672,0.0465998773607018,0.05923163259455747,90
26,Prototroph growth,0,0.0019460750065684596,0.0465998773607018,0.04854595236727026,90
26,Prototroph growth,1,0.004834517477815985,0.0465998773607018,0.051434394838517784,90
26,Prototroph growth,2,0.006312419698341634,0.0465998773607018,0.052912297059043434,90
26,Prototroph growth,3,0.008876438317536227,0.0465998773607018,0.055476315678238027,90
26,Prototroph growth,4,0.0035604854024582216,0.0465998773607018,0.05016036276316002,90
26,Prototroph growth,5,0.003765052520409602,0.0465998773607018,0.0503649298811114,90
26,Prototroph growth,6,0.006181262853969811,0.0465998773607018,0.05278114021467161,90
26,Prototroph growth,7,0.004454637333653366,0.0465998773607018,0.051054514694355166,90
26,Prototroph growth,8,0.0030011075337323598,0.0465998773607018,0.04960098489443416,90
26,Prototroph growth,9,0.006789251873420922,0.0465998773607018,0.05338912923412272,90
26,Environment,0,0.008940533938807407,0.0465998773607018,0.05554041129950921,90
26,Environment,1,0.006263875220731539,0.0465998773607018,0.05286375258143334,90
26,Environment,2,0.006409217419479217,0.0465998773607018,0.05300909478018102,90
26,Environment,3,0.007188446832036954,0.0465998773607018,0.053788324192738754,90
26,Environment,4,0.004941846667037161,0.0465998773607018,0.05154172402773896,90
26,Environment,5,0.007125568024468655,0.0465998773607018,0.053725445385170455,90
26,Environment,6,0.005477060388920742,0.0465998773607018,0.05207693774962254,90
26,Environment,7,0.0029650090793580594,0.0465998773607018,0.04956488644005986,90
26,Environment,8,0.004688826859429271,0.0465998773607018,0.05128870422013107,90
26,Environment,9,0.006616478032869737,0.0465998773607018,0.053216355393571536,90
26,Species,0,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,1,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,2,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,3,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,4,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,5,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,6,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,7,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,8,0.0,0.0465998773607018,0.0465998773607018,90
26,Species,9,0.0,0.0465998773607018,0.0465998773607018,90
26,AA requirements,0,0.0002677371490753186,0.0465998773607018,0.04686761450977712,90
26,AA requirements,1,-0.0005612917213366694,0.0465998773607018,0.04603858563936513,90
26,AA requirements,2,0.001204862295829709,0.0465998773607018,0.04780473965653151,90
26,AA requirements,3,0.00047510099481814366,0.0465998773607018,0.04707497835551994,90
26,AA requirements,4,-0.00010657687417022638,0.0465998773607018,0.04649330048653157,90
26,AA requirements,5,0.0003785325745222154,0.0465998773607018,0.046978409935224015,90
26,AA requirements,6,0.00031894786592214647,0.0465998773607018,0.046918825226623946,90
26,AA requirements,7,0.0011989693049002173,0.0465998773607018,0.04779884666560202,90
26,AA requirements,8,0.0007198639711917879,0.0465998773607018,0.04731974133189359,90
26,AA requirements,9,0.0011470365061658702,0.0465998773607018,0.04774691386686767,90
27,Auxotroph type,0,0.016213216599119968,0.010200746934740719,0.026413963533860687,71
27,Auxotroph type,1,0.01396747323647565,0.010200746934740719,0.024168220171216368,71
27,Auxotroph type,2,0.013935382812493135,0.010200746934740719,0.024136129747233854,71
27,Auxotroph type,3,0.013945339005429845,0.010200746934740719,0.024146085940170564,71
27,Auxotroph type,4,0.015805416601097428,0.010200746934740719,0.026006163535838147,71
27,Auxotroph type,5,0.016531463980845276,0.010200746934740719,0.026732210915585995,71
27,Auxotroph type,6,0.0170563801569209,0.010200746934740719,0.02725712709166162,71
27,Auxotroph type,7,0.013375576287608541,0.010200746934740719,0.02357632322234926,71
27,Auxotroph type,8,0.017384306260699225,0.010200746934740719,0.027585053195439944,71
27,Auxotroph type,9,0.01774094222939319,0.010200746934740719,0.02794168916413391,71
27,Prototroph growth,0,0.014480158636769862,0.010200746934740719,0.02468090557151058,71
27,Prototroph growth,1,0.012343439388733925,0.010200746934740719,0.022544186323474644,71
27,Prototroph growth,2,0.005005065827647596,0.010200746934740719,0.015205812762388315,71
27,Prototroph growth,3,0.012718308846595219,0.010200746934740719,0.022919055781335938,71
27,Prototroph growth,4,0.013565868202307728,0.010200746934740719,0.023766615137048447,71
27,Prototroph growth,5,0.012713743412476747,0.010200746934740719,0.022914490347217466,71
27,Prototroph growth,6,0.011160794353656696,0.010200746934740719,0.021361541288397415,71
27,Prototroph growth,7,0.009410225839675799,0.010200746934740719,0.019610972774416518,71
27,Prototroph growth,8,0.01330818081988789,0.010200746934740719,0.02350892775462861,71
27,Prototroph growth,9,0.0062037758704620236,0.010200746934740719,0.016404522805202743,71
27,Environment,0,0.010810757421202351,0.010200746934740719,0.02101150435594307,71
27,Environment,1,0.0131010997538746,0.010200746934740719,0.02330184668861532,71
27,Environment,2,0.014626186968087797,0.010200746934740719,0.024826933902828516,71
27,Environment,3,0.01690413609733549,0.010200746934740719,0.02710488303207621,71
27,Environment,4,0.01412499288002287,0.010200746934740719,0.02432573981476359,71
27,Environment,5,0.012481369083400237,0.010200746934740719,0.022682116018140956,71
27,Environment,6,0.014204025703543934,0.010200746934740719,0.024404772638284652,71
27,Environment,7,0.012232316347685623,0.010200746934740719,0.022433063282426342,71
27,Environment,8,0.012381048077868741,0.010200746934740719,0.02258179501260946,71
27,Environment,9,0.011868729050476562,0.010200746934740719,0.02206947598521728,71
27,Species,0,0.022406789032985944,0.010200746934740719,0.03260753596772666,71
27,Species,1,0.025167476635790123,0.010200746934740719,0.03536822357053084,71
27,Species,2,0.02444377851954159,0.010200746934740719,0.03464452545428231,71
27,Species,3,0.021752473111758652,0.010200746934740719,0.03195322004649937,71
27,Species,4,0.030259980447392358,0.010200746934740719,0.04046072738213308,71
27,Species,5,0.027022530694274745,0.010200746934740719,0.037223277629015464,71
27,Species,6,0.02623756792814573,0.010200746934740719,0.03643831486288645,71
27,Species,7,0.026190500578747722,0.010200746934740719,0.03639124751348844,71
27,Species,8,0.027629102682828595,0.010200746934740719,0.037829849617569314,71
27,Species,9,0.022547224997070986,0.010200746934740719,0.032747971931811705,71
27,AA requirements,0,0.0024208773744421198,0.010200746934740719,0.012621624309182839,71
27,AA requirements,1,0.002571582003931011,0.010200746934740719,0.01277232893867173,71
27,AA requirements,2,0.001981386784101308,0.010200746934740719,0.012182133718842027,71
27,AA requirements,3,0.001810335585385351,0.010200746934740719,0.01201108252012607,71
27,AA requirements,4,0.0029834638537665735,0.010200746934740719,0.013184210788507292,71
27,AA requirements,5,0.0036679845048284403,0.010200746934740719,0.01386873143956916,71
27,AA requirements,6,0.0014778808083423366,0.010200746934740719,0.011678627743083056,71
27,AA requirements,7,0.0013354571318655029,0.010200746934740719,0.011536204066606222,71
27,AA requirements,8,0.002529290471490201,0.010200746934740719,0.01273003740623092,71
27,AA requirements,9,0.0029973722869996427,0.010200746934740719,0.013198119221740362,71
28,Auxotroph type,0,0.004872057754799271,0.03065069709069685,0.03552275484549612,76
28,Auxotroph type,1,0.0036259220210051596,0.03065069709069685,0.03427661911170201,76
28,Auxotroph type,2,0.004125634860950932,0.03065069709069685,0.03477633195164778,76
28,Auxotroph type,3,0.0022938088747991234,0.03065069709069685,0.032944505965495974,76
28,Auxotroph type,4,0.007546084091736696,0.03065069709069685,0.03819678118243355,76
28,Auxotroph type,5,-0.0004618905636524784,0.03065069709069685,0.030188806527044372,76
28,Auxotroph type,6,0.0010249239876489388,0.03065069709069685,0.03167562107834579,76
28,Auxotroph type,7,0.004713703772468825,0.03065069709069685,0.035364400863165675,76
28,Auxotroph type,8,-0.0008401747337522941,0.03065069709069685,0.029810522356944556,76
28,Auxotroph type,9,0.0013009602913692728,0.03065069709069685,0.03195165738206612,76
28,Prototroph growth,0,0.000638835082931534,0.03065069709069685,0.031289532173628384,76
28,Prototroph growth,1,-0.00031864546800889487,0.03065069709069685,0.030332051622687956,76
28,Prototroph growth,2,0.0016969336681826458,0.03065069709069685,0.032347630758879496,76
28,Prototroph growth,3,-0.0008142308996047821,0.03065069709069685,0.029836466191092068,76
28,Prototroph growth,4,-0.0002730906593891892,0.03065069709069685,0.03037760643130766,76
28,Prototroph growth,5,-0.001805866682066646,0.03065069709069685,0.028844830408630204,76
28,Prototroph growth,6,0.0027770446543538344,0.03065069709069685,0.033427741745050685,76
28,Prototroph growth,7,-0.0004398197068583576,0.03065069709069685,0.030210877383838493,76
28,Prototroph growth,8,0.002287215713896812,0.03065069709069685,0.03293791280459366,76
28,Prototroph growth,9,0.004801117648407592,0.03065069709069685,0.03545181473910444,76
28,Environment,0,0.0020939821404840214,0.03065069709069685,0.03274467923118087,76
28,Environment,1,0.0035123944345205604,0.03065069709069685,0.03416309152521741,76
28,Environment,2,0.0028983395156704436,0.03065069709069685,0.033549036606367294,76
28,Environment,3,0.0005518225557938836,0.03065069709069685,0.031202519646490734,76
28,Environment,4,0.003501256204392511,0.03065069709069685,0.03415195329508936,76
28,Environment,5,7.543176287242923e-05,0.03065069709069685,0.03072612885356928,76
28,Environment,6,-0.0008982243228395949,0.03065069709069685,0.029752472767857256,76
28,Environment,7,0.004427369216320386,0.03065069709069685,0.035078066307017236,76
28,Environment,8,0.0005692160905758185,0.03065069709069685,0.03121991318127267,76
28,Environment,9,0.002876749696591019,0.03065069709069685,0.03352744678728787,76
28,Species,0,0.004445736471628076,0.03065069709069685,0.035096433562324926,76
28,Species,1,0.0025877700598465406,0.03065069709069685,0.03323846715054339,76
28,Species,2,0.003053013908026543,0.03065069709069685,0.033703710998723393,76
28,Species,3,0.0014610435565992688,0.03065069709069685,0.03211174064729612,76
28,Species,4,0.0019189905782042854,0.03065069709069685,0.032569687668901136,76
28,Species,5,0.0034120187921678966,0.03065069709069685,0.03406271588286475,76
28,Species,6,0.004952570532867587,0.03065069709069685,0.03560326762356444,76
28,Species,7,-0.0007120252568038644,0.03065069709069685,0.029938671833892986,76
28,Species,8,0.0024580029026917832,0.03065069709069685,0.033108699993388634,76
28,Species,9,0.005680014177028729,0.03065069709069685,0.03633071126772558,76
28,AA requirements,0,-0.000720903593439879,0.03065069709069685,0.02992979349725697,76
28,AA requirements,1,0.0010380882290610058,0.03065069709069685,0.031688785319757856,76
28,AA requirements,2,-9.290789654166354e-05,0.03065069709069685,0.030557789194155187,76
28,AA requirements,3,0.0006657224883287877,0.03065069709069685,0.03131641957902564,76
28,AA requirements,4,0.0001741275437394975,0.03065069709069685,0.030824824634436348,76
28,AA requirements,5,-0.0007926107479070653,0.03065069709069685,0.029858086342789785,76
28,AA requirements,6,-0.0007644239935093375,0.03065069709069685,0.029886273097187513,76
28,AA requirements,7,-0.00032250206839144063,0.03065069709069685,0.03032819502230541,76
28,AA requirements,8,0.0007856480144846772,0.03065069709069685,0.03143634510518153,76
28,AA requirements,9,-0.00061539329986951,0.03065069709069685,0.03003530379082734,76
29,Auxotroph type,0,0.006151774388804567,0.028077606234509635,0.0342293806233142,75
29,Auxotroph type,1,0.005014710067599699,0.028077606234509635,0.033092316302109334,75
29,Auxotroph type,2,0.010330300218227773,0.028077606234509635,0.03840790645273741,75
29,Auxotroph type,3,0.006827825100780626,0.028077606234509635,0.03490543133529026,75
29,Auxotroph type,4,0.011455476416628325,0.028077606234509635,0.03953308265113796,75
29,Auxotroph type,5,0.00976828546395193,0.028077606234509635,0.037845891698461566,75
29,Auxotroph type,6,0.007896791494853218,0.028077606234509635,0.03597439772936285,75
29,Auxotroph type,7,0.008594447256220984,0.028077606234509635,0.03667205349073062,75
29,Auxotroph type,8,0.009619687176719658,0.028077606234509635,0.03769729341122929,75
29,Auxotroph type,9,0.009205063720401776,0.028077606234509635,0.03728266995491141,75
29,Prototroph growth,0,0.00338587962203454,0.028077606234509635,0.031463485856544175,75
29,Prototroph growth,1,-0.0008246067153669726,0.028077606234509635,0.027252999519142663,75
29,Prototroph growth,2,0.005430836725910829,0.028077606234509635,0.033508442960420465,75
29,Prototroph growth,3,0.0037606424145090293,0.028077606234509635,0.031838248649018665,75
29,Prototroph growth,4,0.002884255462121673,0.028077606234509635,0.03096186169663131,75
29,Prototroph growth,5,0.0007778431004895649,0.028077606234509635,0.0288554493349992,75
29,Prototroph growth,6,0.0029576534224408264,0.028077606234509635,0.031035259656950462,75
29,Prototroph growth,7,0.0008700163171332549,0.028077606234509635,0.02894762255164289,75
29,Prototroph growth,8,0.0020212335917684753,0.028077606234509635,0.03009883982627811,75
29,Prototroph growth,9,0.0009546663569359008,0.028077606234509635,0.029032272591445536,75
29,Environment,0,0.00026137115928966115,0.028077606234509635,0.028338977393799297,75
29,Environment,1,-0.0009090659737967625,0.028077606234509635,0.027168540260712873,75
29,Environment,2,0.0016441639442583734,0.028077606234509635,0.02972177017876801,75
29,Environment,3,0.0011564123171572648,0.028077606234509635,0.0292340185516669,75
29,Environment,4,0.0005931271346517712,0.028077606234509635,0.028670733369161407,75
29,Environment,5,-0.0007667235440996234,0.028077606234509635,0.027310882690410012,75
29,Environment,6,0.0015849117101419674,0.028077606234509635,0.029662517944651603,75
29,Environment,7,0.000957201506238424,0.028077606234509635,0.02903480774074806,75
29,Environment,8,-0.0022631685546535725,0.028077606234509635,0.025814437679856063,75
29,Environment,9,-0.0009664344029465498,0.028077606234509635,0.027111171831563086,75
29,Species,0,0.016994814457034903,0.028077606234509635,0.04507242069154454,75
29,Species,1,0.011551448774884548,0.028077606234509635,0.03962905500939418,75
29,Species,2,0.008611103293236045,0.028077606234509635,0.03668870952774568,75
29,Species,3,0.016589184807213057,0.028077606234509635,0.04466679104172269,75
29,Species,4,0.01044072063423775,0.028077606234509635,0.038518326868747385,75
29,Species,5,0.01560969379895322,0.028077606234509635,0.043687300033462856,75
29,Species,6,0.0156663274253608,0.028077606234509635,0.043743933659870435,75
29,Species,7,0.01658235721907614,0.028077606234509635,0.04465996345358578,75
29,Species,8,0.018329653017332793,0.028077606234509635,0.04640725925184243,75
29,Species,9,0.011810931212590348,0.028077606234509635,0.039888537447099984,75
29,AA requirements,0,-0.0009805887902140722,0.028077606234509635,0.027097017444295563,75
29,AA requirements,1,-4.528580381298053e-05,0.028077606234509635,0.028032320430696655,75
29,AA requirements,2,0.0011182666670213476,0.028077606234509635,0.029195872901530983,75
29,AA requirements,3,-0.0009416844182470879,0.028077606234509635,0.027135921816262547,75
29,AA requirements,4,-0.0010137878678390527,0.028077606234509635,0.027063818366670583,75
29,AA requirements,5,-0.00017563270625061897,0.028077606234509635,0.027901973528259016,75
29,AA requirements,6,0.0007071341197756771,0.028077606234509635,0.028784740354285313,75
29,AA requirements,7,-0.0019173427225674944,0.028077606234509635,0.02616026351194214,75
29,AA requirements,8,-0.0003068955484474105,0.028077606234509635,0.027770710686062225,75
29,AA requirements,9,0.001753999995774306,0.028077606234509635,0.02983160623028394,75
30,Auxotroph type,0,0.005926334425108724,0.021221987396435875,0.0271483218215446,66
30,Auxotroph type,1,0.00960203242667888,0.021221987396435875,0.030824019823114755,66
30,Auxotroph type,2,0.01371630795763848,0.021221987396435875,0.034938295354074354,66
30,Auxotroph type,3,0.012829951692727014,0.021221987396435875,0.03405193908916289,66
30,Auxotroph type,4,0.01094767451902922,0.021221987396435875,0.032169661915465095,66
30,Auxotroph type,5,0.012371934680762371,0.021221987396435875,0.033593922077198246,66
30,Auxotroph type,6,0.016425012485957638,0.021221987396435875,0.03764699988239351,66
30,Auxotroph type,7,0.009562385681617425,0.021221987396435875,0.0307843730780533,66
30,Auxotroph type,8,0.016541685610035196,0.021221987396435875,0.03776367300647107,66
30,Auxotroph type,9,0.01169509223000282,0.021221987396435875,0.032917079626438694,66
30,Prototroph growth,0,0.001106180709906139,0.021221987396435875,0.022328168106342014,66
30,Prototroph growth,1,0.0004964179990608192,0.021221987396435875,0.021718405395496694,66
30,Prototroph growth,2,0.0013179599436081053,0.021221987396435875,0.02253994734004398,66
30,Prototroph growth,3,0.0007446584964025046,0.021221987396435875,0.02196664589283838,66
30,Prototroph growth,4,6.694070836912175e-05,0.021221987396435875,0.021288928104804997,66
30,Prototroph growth,5,0.0010557825035528781,0.021221987396435875,0.022277769899988753,66
30,Prototroph growth,6,0.000858531018523831,0.021221987396435875,0.022080518414959706,66
30,Prototroph growth,7,0.0011429191768537426,0.021221987396435875,0.022364906573289618,66
30,Prototroph growth,8,0.0009950157417128666,0.021221987396435875,0.02221700313814874,66
30,Prototroph growth,9,0.0009013664589526856,0.021221987396435875,0.02212335385538856,66
30,Environment,0,0.008904809958754627,0.021221987396435875,0.030126797355190502,66
30,Environment,1,0.014026388709742599,0.021221987396435875,0.035248376106178474,66
30,Environment,2,0.01602455737578893,0.021221987396435875,0.037246544772224804,66
30,Environment,3,0.011635688308082807,0.021221987396435875,0.03285767570451868,66
30,Environment,4,0.014362890954562377,0.021221987396435875,0.03558487835099825,66
30,Environment,5,0.011094559892953618,0.021221987396435875,0.03231654728938949,66
30,Environment,6,0.01390958690553852,0.021221987396435875,0.035131574301974396,66
30,Environment,7,0.007045853660415154,0.021221987396435875,0.02826784105685103,66
30,Environment,8,0.00837626769288291,0.021221987396435875,0.029598255089318785,66
30,Environment,9,0.01208316064822642,0.021221987396435875,0.033305148044662294,66
30,Species,0,0.008550440435069247,0.021221987396435875,0.029772427831505122,66
30,Species,1,0.013085654843967426,0.021221987396435875,0.0343076422404033,66
30,Species,2,0.004600160431860768,0.021221987396435875,0.025822147828296643,66
30,Species,3,0.011347561331240562,0.021221987396435875,0.03256954872767644,66
30,Species,4,0.0076711467745546776,0.021221987396435875,0.028893134170990552,66
30,Species,5,0.012619611260387957,0.021221987396435875,0.03384159865682383,66
30,Species,6,0.008075505693051079,0.021221987396435875,0.029297493089486953,66
30,Species,7,0.007316509438746888,0.021221987396435875,0.028538496835182763,66
30,Species,8,0.011849339052755786,0.021221987396435875,0.03307132644919166,66
30,Species,9,0.008249441389515392,0.021221987396435875,0.029471428785951267,66
30,AA requirements,0,0.0030833379371965064,0.021221987396435875,0.02430532533363238,66
30,AA requirements,1,0.004073326758370136,0.021221987396435875,0.02529531415480601,66
30,AA requirements,2,0.002775248853048775,0.021221987396435875,0.02399723624948465,66
30,AA requirements,3,0.0037368590833308825,0.021221987396435875,0.024958846479766757,66
30,AA requirements,4,0.003943664704779037,0.021221987396435875,0.02516565210121491,66
30,AA requirements,5,0.003541578171896015,0.021221987396435875,0.02476356556833189,66
30,AA requirements,6,0.003197672333854505,0.021221987396435875,0.02441965973029038,66
30,AA requirements,7,0.002654280883524509,0.021221987396435875,0.023876268279960384,66
30,AA requirements,8,0.003771452768712373,0.021221987396435875,0.024993440165148248,66
30,AA requirements,9,0.0033886763909320335,0.021221987396435875,0.02461066378736791,66
31,Auxotroph type,0,0.011260808363290773,0.029938120300374068,0.04119892866366484,85
31,Auxotroph type,1,0.008415647013078623,0.029938120300374068,0.03835376731345269,85
31,Auxotroph type,2,0.00973414516423116,0.029938120300374068,0.03967226546460523,85
31,Auxotroph type,3,0.008650104025302165,0.029938120300374068,0.03858822432567623,85
31,Auxotroph type,4,0.008787189743602621,0.029938120300374068,0.03872531004397669,85
31,Auxotroph type,5,0.009224245426534185,0.029938120300374068,0.03916236572690825,85
31,Auxotroph type,6,0.01070104691809574,0.029938120300374068,0.04063916721846981,85
31,Auxotroph type,7,0.010414004577666437,0.029938120300374068,0.040352124878040505,85
31,Auxotroph type,8,0.013438242099285364,0.029938120300374068,0.04337636239965943,85
31,Auxotroph type,9,0.009966770616148073,0.029938120300374068,0.03990489091652214,85
31,Prototroph growth,0,0.0006664712501924276,0.029938120300374068,0.030604591550566496,85
31,Prototroph growth,1,0.0006027796799972403,0.029938120300374068,0.030540899980371308,85
31,Prototroph growth,2,0.0008328095679206414,0.029938120300374068,0.03077092986829471,85
31,Prototroph growth,3,0.0009771873833791418,0.029938120300374068,0.03091530768375321,85
31,Prototroph growth,4,0.0009051216399534844,0.029938120300374068,0.030843241940327552,85
31,Prototroph growth,5,0.0003296383197304159,0.029938120300374068,0.030267758620104484,85
31,Prototroph growth,6,0.0003016194228068411,0.029938120300374068,0.03023973972318091,85
31,Prototroph growth,7,0.000749698129278397,0.029938120300374068,0.030687818429652465,85
31,Prototroph growth,8,0.000432574383437561,0.029938120300374068,0.03037069468381163,85
31,Prototroph growth,9,0.0012455243903100217,0.029938120300374068,0.03118364469068409,85
31,Environment,0,0.00877899332926536,0.029938120300374068,0.03871711362963943,85
31,Environment,1,0.009264435156025399,0.029938120300374068,0.03920255545639947,85
31,Environment,2,0.00818600333917174,0.029938120300374068,0.03812412363954581,85
31,Environment,3,0.009069773871561704,0.029938120300374068,0.03900789417193577,85
31,Environment,4,0.009774043046090312,0.029938120300374068,0.03971216334646438,85
31,Environment,5,0.008962149642166812,0.029938120300374068,0.03890026994254088,85
31,Environment,6,0.008940448686326676,0.029938120300374068,0.038878568986700744,85
31,Environment,7,0.00894466891014466,0.029938120300374068,0.03888278921051873,85
31,Environment,8,0.006312838155935075,0.029938120300374068,0.03625095845630914,85
31,Environment,9,0.007040942880464519,0.029938120300374068,0.03697906318083859,85
31,Species,0,0.0022596041179986683,0.029938120300374068,0.032197724418372736,85
31,Species,1,0.005092972509264954,0.029938120300374068,0.03503109280963902,85
31,Species,2,0.0015031943335729984,0.029938120300374068,0.031441314633947066,85
31,Species,3,0.0038491245108050916,0.029938120300374068,0.03378724481117916,85
31,Species,4,0.0030462113816253737,0.029938120300374068,0.03298433168199944,85
31,Species,5,0.0033675815971901217,0.029938120300374068,0.03330570189756419,85
31,Species,6,0.0035247504246689633,0.029938120300374068,0.03346287072504303,85
31,Species,7,0.004740222098845875,0.029938120300374068,0.03467834239921994,85
31,Species,8,0.00513913927219695,0.029938120300374068,0.03507725957257102,85
31,Species,9,0.005174197448356805,0.029938120300374068,0.03511231774873087,85
31,AA requirements,0,0.003291318539478085,0.029938120300374068,0.03322943883985215,85
31,AA requirements,1,0.0026556691054730984,0.029938120300374068,0.032593789405847166,85
31,AA requirements,2,0.0026719439268918545,0.029938120300374068,0.03261006422726592,85
31,AA requirements,3,0.0027803754221552186,0.029938120300374068,0.03271849572252929,85
31,AA requirements,4,0.0028496023518451534,0.029938120300374068,0.03278772265221922,85
31,AA requirements,5,0.0025903125607924134,0.029938120300374068,0.03252843286116648,85
31,AA requirements,6,0.0014905238695618224,0.029938120300374068,0.03142864416993589,85
31,AA requirements,7,0.0025885702064902434,0.029938120300374068,0.03252669050686431,85
31,AA requirements,8,0.0027882486305434544,0.029938120300374068,0.03272636893091752,85
31,AA requirements,9,0.0016898457793004563,0.029938120300374068,0.031627966079674524,85
32,Auxotroph type,0,0.002018826648078554,0.026429580787431947,0.0284484074355105,100
32,Auxotroph type,1,-6.915148425478551e-05,0.026429580787431947,0.02636042930317716,100
32,Auxotroph type,2,-0.0010978719397640585,0.026429580787431947,0.02533170884766789,100
32,Auxotroph type,3,0.0010714283298645794,0.026429580787431947,0.027501009117296527,100
32,Auxotroph type,4,0.0006268908117428862,0.026429580787431947,0.027056471599174833,100
32,Auxotroph type,5,1.7696267719229802e-05,0.026429580787431947,0.026447277055151177,100
32,Auxotroph type,6,-0.0016154890336348565,0.026429580787431947,0.02481409175379709,100
32,Auxotroph type,7,0.0026288332641083052,0.026429580787431947,0.029058414051540252,100
32,Auxotroph type,8,-0.0009844820081096571,0.026429580787431947,0.02544509877932229,100
32,Auxotroph type,9,0.0025798402672380684,0.026429580787431947,0.029009421054670016,100
32,Prototroph growth,0,0.0024371409736628977,0.026429580787431947,0.028866721761094845,100
32,Prototroph growth,1,-0.0010285692767637057,0.026429580787431947,0.02540101151066824,100
32,Prototroph growth,2,-0.0013196377493601454,0.026429580787431947,0.025109943038071802,100
32,Prototroph growth,3,-0.001914756932229214,0.026429580787431947,0.024514823855202733,100
32,Prototroph growth,4,0.001155570162983316,0.026429580787431947,0.027585150950415263,100
32,Prototroph growth,5,0.0014934544022311876,0.026429580787431947,0.027923035189663135,100
32,Prototroph growth,6,-0.002205680863106841,0.026429580787431947,0.024223899924325106,100
32,Prototroph growth,7,-0.002125537264490499,0.026429580787431947,0.024304043522941448,100
32,Prototroph growth,8,-0.0019583226348871656,0.026429580787431947,0.02447125815254478,100
32,Prototroph growth,9,-0.0013170824930961826,0.026429580787431947,0.025112498294335765,100
32,Environment,0,0.0007063152929751015,0.026429580787431947,0.02713589608040705,100
32,Environment,1,0.0024992343261283634,0.026429580787431947,0.02892881511356031,100
32,Environment,2,0.0034750051672078723,0.026429580787431947,0.02990458595463982,100
32,Environment,3,0.0026797764920047477,0.026429580787431947,0.029109357279436695,100
32,Environment,4,0.004165702147979261,0.026429580787431947,0.030595282935411208,100
32,Environment,5,0.003739799299496742,0.026429580787431947,0.03016938008692869,100
32,Environment,6,0.0005644692479124733,0.026429580787431947,0.02699405003534442,100
32,Environment,7,0.002709855473401048,0.026429580787431947,0.029139436260832995,100
32,Environment,8,0.0030788889831051686,0.026429580787431947,0.029508469770537116,100
32,Environment,9,0.0027329104547424918,0.026429580787431947,0.02916249124217444,100
32,Species,0,0.001108649538351096,0.026429580787431947,0.027538230325783043,100
32,Species,1,0.0018837006942156072,0.026429580787431947,0.028313281481647554,100
32,Species,2,0.005195907620976277,0.026429580787431947,0.031625488408408224,100
32,Species,3,-0.0010002277271907098,0.026429580787431947,0.025429353060241237,100
32,Species,4,0.000950152667646146,0.026429580787431947,0.027379733455078093,100
32,Species,5,0.0017994966978237444,0.026429580787431947,0.02822907748525569,100
32,Species,6,0.0007770958280847971,0.026429580787431947,0.027206676615516744,100
